params,total_cycles,total_cost
2 3 3 3 1 1 1 0 2 0,667113.75,41027.853920590685
3 2 0 2 3 0 3 0 1 0,649355.625,76050.89706577903
0 1 3 1 2 1 3 1 1 0,7608847.5,13674.265051317037
0 3 3 1 2 2 2 0 1 0,3981009.375,11349.227331531303
1 1 2 1 1 1 0 0 1 0,4479530.625,5175.984770080126
1 3 2 2 0 0 2 1 2 0,1861489.375,13493.42870335554
2 1 3 2 3 2 1 0 0 0,733015.0,41027.853920590685
2 3 3 3 1 1 1 1 0 0,347615.0,41027.853920590685
3 2 0 2 3 0 3 0 2 0,1040861.5625,76050.89706577903
0 1 3 1 2 2 0 0 0 0,5252435.0,4458.265051317037
0 3 3 1 2 2 2 1 0 0,2442030.0,11349.227331531303
1 1 2 1 1 1 0 0 2 0,6986311.875,5175.984770080126
1 3 2 2 0 0 3 0 0 0,761485.0,19637.428703355537
2 1 3 2 3 2 1 0 1 0,1235058.75,41027.853920590685
2 3 3 3 1 1 1 1 1 0,447930.0,41027.853920590685
3 2 0 2 3 0 3 1 0 0,454955.0,76050.89706577903
0 1 3 1 2 2 0 0 1 0,8057452.5,4458.265051317037
0 3 3 1 2 2 2 1 1 0,3980739.375,11349.227331531303
1 1 2 1 1 1 0 1 0 0,2719785.0,5175.984770080126
1 3 2 2 0 0 3 0 1 0,1128858.75,19637.428703355537
2 1 3 2 3 2 1 0 2 0,2276217.8125,41027.853920590685
2 3 3 3 1 1 1 1 2 0,667113.75,41027.853920590685
3 2 0 2 3 0 3 1 1 0,649355.625,76050.89706577903
0 1 3 1 2 2 0 1 0 0,5252075.0,4458.265051317037
0 3 3 1 2 2 3 0 0 0,2418885.0,15957.227331531303
1 1 2 1 1 1 0 1 1 0,4479125.625,5175.984770080126
1 3 2 2 0 0 3 0 2 0,1838974.375,19637.428703355537
2 1 3 2 3 2 1 1 0 0,733015.0,41027.853920590685
2 3 3 3 1 1 2 0 0 0,308575.0,49091.853920590685
3 2 0 2 3 0 3 1 2 0,1040861.5625,76050.89706577903
0 1 3 1 2 2 0 1 1 0,8057317.5,4458.265051317037
0 3 3 1 2 2 3 0 1 0,3950606.25,15957.227331531303
1 1 2 1 1 1 0 1 2 0,6986169.375,5175.984770080126
1 3 2 2 0 0 3 1 0 0,758965.0,19637.428703355537
2 1 3 2 3 2 1 1 1 0,1235058.75,41027.853920590685
2 3 3 3 1 1 2 0 1 0,400567.5,49091.853920590685
3 2 0 2 3 1 0 0 0 0,879245.0,63762.89706577903
0 1 3 1 2 2 1 0 0 0,5039755.0,6378.265051317037
0 3 3 1 2 2 3 1 0 0,2416005.0,15957.227331531303
1 1 2 1 1 1 1 0 0 0,2560955.0,7735.984770080126
1 3 2 2 0 0 3 1 1 0,1127643.75,19637.428703355537
2 1 3 2 3 2 1 1 2 0,2276217.8125,41027.853920590685
2 3 3 3 1 1 2 0 2 0,559193.75,49091.853920590685
3 2 0 2 3 1 0 0 1 0,1195233.75,63762.89706577903
0 1 3 1 2 2 1 0 1 0,7805761.875,6378.265051317037
0 3 3 1 2 2 3 1 1 0,3949526.25,15957.227331531303
1 1 2 1 1 1 1 0 1 0,4285873.125,7735.984770080126
1 3 2 2 0 0 3 1 2 0,1838546.875,19637.428703355537
2 1 3 2 3 2 2 0 0 0,686345.0,49091.853920590685
2 3 3 3 1 1 2 1 0 0,308575.0,49091.853920590685
3 2 0 2 3 1 0 0 2 0,1864113.75,63762.89706577903
0 1 3 1 2 2 1 1 0 0,5039035.0,6378.265051317037
0 3 3 1 3 0 0 0 0 0,2070430.0,11748.841777486487
1 1 2 1 1 1 1 0 2 0,6769931.5625,7735.984770080126
1 3 2 2 0 1 0 0 0 0,1204940.0,7349.428703355539
2 1 3 2 3 2 2 0 1 0,1170607.5,49091.853920590685
2 3 3 3 1 1 2 1 1 0,400567.5,49091.853920590685
3 2 0 2 3 1 0 1 0 0,879245.0,63762.89706577903
0 1 3 1 2 2 1 1 1 0,7805491.875,6378.265051317037
0 3 3 1 3 0 0 0 1 0,3579997.5,11748.841777486487
1 1 2 1 1 1 1 1 0 0,2560115.0,7735.984770080126
1 3 2 2 0 1 0 0 1 0,1641206.25,7349.428703355539
2 1 3 2 3 2 2 0 2 0,2196762.1875,49091.853920590685
2 3 3 3 1 1 2 1 2 0,559193.75,49091.853920590685
3 2 0 2 3 1 0 1 1 0,1195233.75,63762.89706577903
0 1 3 1 2 2 2 1 0 0,4922575.0,9066.265051317037
0 3 3 1 3 0 0 1 0 0,2070250.0,11748.841777486487
1 1 2 1 1 1 1 1 1 0,4285468.125,7735.984770080126
1 3 2 2 0 1 0 0 2 0,2403945.3125,7349.428703355539
2 1 3 2 3 2 2 1 0 0,686345.0,49091.853920590685
2 3 3 3 1 1 3 0 0 0,298545.0,62915.853920590685
3 2 0 2 3 1 0 1 2 0,1864113.75,63762.89706577903
0 1 3 1 2 2 2 1 1 0,7667606.25,9066.265051317037
0 3 3 1 3 0 0 1 1 0,3579930.0,11748.841777486487
1 1 2 1 1 1 1 1 2 0,6769789.0625,7735.984770080126
1 3 2 2 0 1 0 1 0 0,1204520.0,7349.428703355539
2 1 3 2 3 2 2 1 1 0,1170607.5,49091.853920590685
2 3 3 3 1 1 3 0 1 0,388406.25,62915.853920590685
3 2 0 2 3 1 1 0 0 0,609800.0,66322.89706577903
0 1 3 1 2 2 3 1 0 0,4893005.0,13674.265051317037
0 3 3 1 3 0 1 0 0 0,1923360.0,13668.841777486487
1 1 2 1 1 1 2 0 0 0,2498535.0,11319.984770080126
1 3 2 2 0 1 0 1 1 0,1641003.75,7349.428703355539
2 1 3 2 3 2 2 1 2 0,2196762.1875,49091.853920590685
2 3 3 3 1 1 3 0 2 0,537783.125,62915.853920590685
3 2 0 2 3 1 1 0 1 0,835740.0,66322.89706577903
0 1 3 1 2 2 3 1 1 0,7632371.25,13674.265051317037
0 3 3 1 3 0 1 0 1 0,3407731.875,13668.841777486487
1 1 2 1 1 1 2 0 1 0,4191840.0,11319.984770080126
1 3 2 2 0 1 0 1 2 0,2403874.0625,7349.428703355539
2 1 3 2 3 2 3 0 0 0,674295.0,62915.853920590685
2 3 3 3 1 1 3 1 0 0,298545.0,62915.853920590685
3 2 0 2 3 1 1 0 2 0,1242570.3125,66322.89706577903
0 1 3 1 3 0 0 0 0 0,4160330.0,6741.227331531303
0 3 3 1 3 0 1 1 0 0,1923180.0,13668.841777486487
1 1 2 1 1 1 2 0 2 0,6655593.125,11319.984770080126
1 3 2 2 0 1 1 0 0 0,912270.0,9909.42870335554
2 1 3 2 3 2 3 0 1 0,1153974.375,62915.853920590685
2 3 3 3 1 1 3 1 1 0,388406.25,62915.853920590685
3 2 0 2 3 1 1 1 0 0,609800.0,66322.89706577903
0 1 3 1 3 0 0 0 1 0,6830178.75,6741.227331531303
0 3 3 1 3 0 1 1 1 0,3407664.375,13668.841777486487
1 1 2 1 1 1 2 1 0 0,2472495.0,11319.984770080126
1 3 2 2 0 1 1 0 1 0,1305573.75,9909.42870335554
2 1 3 2 3 2 3 0 2 0,2176414.375,62915.853920590685
2 3 3 3 1 1 3 1 2 0,537783.125,62915.853920590685
3 2 0 2 3 1 1 1 1 0,835740.0,66322.89706577903
0 1 3 1 3 0 0 1 0 0,4160150.0,6741.227331531303
0 3 3 1 3 0 2 0 0 0,1842410.0,16356.841777486487
1 1 2 1 1 1 2 1 1 0,4179285.0,11319.984770080126
1 3 2 2 0 1 1 0 2 0,2036966.25,9909.42870335554
2 1 3 2 3 2 3 1 0 0,674295.0,62915.853920590685
2 3 3 3 1 2 0 0 0 0,475035.0,35267.853920590685
3 2 0 2 3 1 1 1 2 0,1242570.3125,66322.89706577903
0 1 3 1 3 0 0 1 1 0,6830111.25,6741.227331531303
0 3 3 1 3 0 2 0 1 0,3312658.125,16356.841777486487
1 1 2 1 1 1 2 1 2 0,6651175.625,11319.984770080126
1 3 2 2 0 1 1 1 0 0,911850.0,9909.42870335554
2 1 3 2 3 2 3 1 1 0,1153974.375,62915.853920590685
2 3 3 3 1 2 0 0 1 0,612995.625,35267.853920590685
3 2 0 2 3 1 2 0 0 0,498240.0,69906.89706577903
0 1 3 1 3 0 1 0 0 0,3998830.0,8661.227331531303
0 3 3 1 3 0 2 1 0 0,1842050.0,16356.841777486487
1 1 2 1 1 1 3 1 0 0,2450125.0,17463.984770080126
1 3 2 2 0 1 1 1 1 0,1305371.25,9909.42870335554
2 1 3 2 3 2 3 1 2 0,2176414.375,62915.853920590685
2 3 3 3 1 2 0 0 2 0,841029.0625,35267.853920590685
3 2 0 2 3 1 2 0 1 0,704475.0,69906.89706577903
0 1 3 1 3 0 1 0 1 0,6642286.875,8661.227331531303
0 3 3 1 3 0 2 1 1 0,3312523.125,16356.841777486487
1 1 2 1 1 1 3 1 1 0,4151874.375,17463.984770080126
1 3 2 2 0 1 1 1 2 0,2036895.0,9909.42870335554
2 1 3 3 0 0 0 0 0 0,623610.0,13232.819447274016
2 3 3 3 1 2 0 1 0 0,475035.0,35267.853920590685
3 2 0 2 3 1 2 0 2 0,1100729.375,69906.89706577903
0 1 3 1 3 0 1 1 0 0,3998650.0,8661.227331531303
0 3 3 1 3 0 3 0 0 0,1821540.0,20964.841777486487
1 1 2 1 1 1 3 1 2 0,6620401.5625,17463.984770080126
1 3 2 2 0 1 2 0 0 0,788670.0,13493.42870335554
2 1 3 3 0 0 0 0 1 0,833934.375,13232.819447274016
2 3 3 3 1 2 0 1 1 0,612995.625,35267.853920590685
3 2 0 2 3 1 2 1 0 0,498240.0,69906.89706577903
0 1 3 1 3 0 1 1 1 0,6642219.375,8661.227331531303
0 3 3 1 3 0 3 0 1 0,3288217.5,20964.841777486487
1 1 2 1 1 2 0 0 0 0,2773585.0,5175.984770080126
1 3 2 2 0 1 2 0 1 0,1162361.25,13493.42870335554
2 1 3 3 0 0 0 0 2 0,1395437.1875,13232.819447274016
2 3 3 3 1 2 0 1 2 0,841029.0625,35267.853920590685
3 2 0 2 3 1 2 1 1 0,704475.0,69906.89706577903
0 1 3 1 3 0 2 0 0 0,3911240.0,11349.227331531303
0 3 3 1 3 0 3 1 0 0,1821180.0,20964.841777486487
1 1 2 1 1 2 0 0 1 0,4603556.25,5175.984770080126
1 3 2 2 0 1 2 0 2 0,1878500.3125,13493.42870335554
2 1 3 3 0 0 0 1 0 0,622840.0,13232.819447274016
2 3 3 3 1 2 1 0 0 0,372800.0,41027.853920590685
3 2 0 2 3 1 2 1 2 0,1100729.375,69906.89706577903
0 1 3 1 3 0 2 0 1 0,6539962.5,11349.227331531303
0 3 3 1 3 0 3 1 1 0,3288082.5,20964.841777486487
1 1 2 1 1 2 0 0 2 0,7130510.0,5175.984770080126
1 3 2 2 0 1 2 1 0 0,787410.0,13493.42870335554
2 1 3 3 0 0 0 1 1 0,833540.625,13232.819447274016
2 3 3 3 1 2 1 0 1 0,480043.125,41027.853920590685
3 2 0 2 3 1 3 0 0 0,471760.0,76050.89706577903
0 1 3 1 3 0 2 1 0 0,3910520.0,11349.227331531303
0 3 3 1 3 1 0 0 0 0,2097965.0,11748.841777486487
1 1 2 1 1 2 0 1 0 0,2772745.0,5175.984770080126
1 3 2 2 0 1 2 1 1 0,1161753.75,13493.42870335554
2 1 3 3 0 0 0 1 2 0,1395270.9375,13232.819447274016
2 3 3 3 1 2 1 0 2 0,638993.75,41027.853920590685
3 2 0 2 3 1 3 0 1 0,671152.5,76050.89706577903
0 1 3 1 3 0 2 1 1 0,6539692.5,11349.227331531303
0 3 3 1 3 1 0 0 1 0,3616284.375,11748.841777486487
1 1 2 1 1 2 0 1 1 0,4603151.25,5175.984770080126
1 3 2 2 0 1 2 1 2 0,1878286.5625,13493.42870335554
2 1 3 3 0 0 1 0 0 0,555495.0,18992.819447274014
2 3 3 3 1 2 1 1 0 0,372800.0,41027.853920590685
3 2 0 2 3 1 3 0 2 0,1064700.625,76050.89706577903
0 1 3 1 3 0 3 0 0 0,3890890.0,15957.227331531303
0 3 3 1 3 1 0 1 0 0,2097785.0,11748.841777486487
1 1 2 1 1 2 0 1 2 0,7130367.5,5175.984770080126
1 3 2 2 0 1 3 0 0 0,770475.0,19637.428703355537
2 1 3 3 0 0 1 0 1 0,754509.375,18992.819447274014
2 3 3 3 1 2 1 1 1 0,480043.125,41027.853920590685
3 2 0 2 3 1 3 1 0 0,471760.0,76050.89706577903
0 1 3 1 3 0 3 0 1 0,6514571.25,15957.227331531303
0 3 3 1 3 1 0 1 1 0,3616216.875,11748.841777486487
1 1 2 1 1 2 1 0 0 0,2590450.0,7735.984770080126
1 3 2 2 0 1 3 0 1 0,1139872.5,19637.428703355537
2 1 3 3 0 0 1 0 2 0,1282707.8125,18992.819447274014
2 3 3 3 1 2 1 1 2 0,638993.75,41027.853920590685
3 2 0 2 3 1 3 1 1 0,671152.5,76050.89706577903
0 1 3 1 3 0 3 1 0 0,3888010.0,15957.227331531303
0 3 3 1 3 1 1 0 0 0,1938540.0,13668.841777486487
1 1 2 1 1 2 1 0 1 0,4354931.25,7735.984770080126
1 3 2 2 0 1 3 0 2 0,1852369.375,19637.428703355537
2 1 3 3 0 0 1 1 0 0,554725.0,18992.819447274014
2 3 3 3 1 2 2 0 0 0,322675.0,49091.853920590685
3 2 0 2 3 1 3 1 2 0,1064700.625,76050.89706577903
0 1 3 1 3 0 3 1 1 0,6513491.25,15957.227331531303
0 3 3 1 3 1 1 0 1 0,3427751.25,13668.841777486487
1 1 2 1 1 2 1 0 2 0,6850194.6875,7735.984770080126
1 3 2 2 0 1 3 1 0 0,767955.0,19637.428703355537
2 1 3 3 0 0 1 1 1 0,754115.625,18992.819447274014
2 3 3 3 1 2 2 0 1 0,418550.625,49091.853920590685
3 2 0 2 3 2 0 0 0 0,983250.0,63762.89706577903
0 1 3 1 3 1 0 0 0 0,4198595.0,6741.227331531303
0 3 3 1 3 1 1 1 0 0,1938360.0,13668.841777486487
1 1 2 1 1 2 1 1 0 0,2589610.0,7735.984770080126
1 3 2 2 0 1 3 1 1 0,1138657.5,19637.428703355537
2 1 3 3 0 0 1 1 2 0,1282541.5625,18992.819447274014
2 3 3 3 1 2 2 0 2 0,570985.625,49091.853920590685
3 2 0 2 3 2 0 0 1 0,1231880.625,63762.89706577903
0 1 3 1 3 1 0 0 1 0,6877822.5,6741.227331531303
0 3 3 1 3 1 1 1 1 0,3427683.75,13668.841777486487
1 1 2 1 1 2 1 1 1 0,4354526.25,7735.984770080126
1 3 2 2 0 1 3 1 2 0,1851941.875,19637.428703355537
2 1 3 3 0 0 2 1 0 0,517375.0,27056.819447274014
2 3 3 3 1 2 2 1 0 0,322675.0,49091.853920590685
3 2 0 2 3 2 0 0 2 0,2037678.75,63762.89706577903
0 1 3 1 3 1 0 1 0 0,4198415.0,6741.227331531303
0 3 3 1 3 1 2 0 0 0,1850755.0,16356.841777486487
1 1 2 1 1 2 1 1 2 0,6850052.1875,7735.984770080126
1 3 2 2 0 2 0 0 0 0,1206375.0,7349.428703355539
2 1 3 3 0 0 2 1 1 0,710561.25,27056.819447274014
2 3 3 3 1 2 2 1 1 0,418550.625,49091.853920590685
3 2 0 2 3 2 0 1 0 0,983250.0,63762.89706577903
0 1 3 1 3 1 0 1 1 0,6877755.0,6741.227331531303
0 3 3 1 3 1 2 0 1 0,3323733.75,16356.841777486487
1 1 2 1 1 2 2 0 0 0,2515135.0,11319.984770080126
1 3 2 2 0 2 0 0 1 0,1650515.625,7349.428703355539
2 1 3 3 0 0 2 1 2 0,1232411.25,27056.819447274014
2 3 3 3 1 2 2 1 2 0,570985.625,49091.853920590685
3 2 0 2 3 2 0 1 1 0,1231880.625,63762.89706577903
0 1 3 1 3 1 1 0 0 0,4020440.0,8661.227331531303
0 3 3 1 3 1 2 1 0 0,1850395.0,16356.841777486487
1 1 2 1 1 2 2 0 1 0,4230646.875,11319.984770080126
1 3 2 2 0 2 0 0 2 0,2428211.875,7349.428703355539
2 1 3 3 0 0 3 1 0 0,508470.0,40880.819447274014
2 3 3 3 1 2 3 0 0 0,309810.0,62915.853920590685
3 2 0 2 3 2 0 1 2 0,2037678.75,63762.89706577903
0 1 3 1 3 1 1 0 1 0,6669180.0,8661.227331531303
0 3 3 1 3 1 2 1 1 0,3323598.75,16356.841777486487
1 1 2 1 1 2 2 0 2 0,6700747.8125,11319.984770080126
1 3 2 2 0 2 0 1 0 0,1205955.0,7349.428703355539
2 1 3 3 0 0 3 1 1 0,699705.0,40880.819447274014
2 3 3 3 1 2 3 0 1 0,402766.875,62915.853920590685
3 2 0 2 3 2 1 0 0 0,670305.0,66322.89706577903
0 1 3 1 3 1 1 1 0 0,4020260.0,8661.227331531303
0 3 3 1 3 1 3 0 0 0,1828225.0,20964.841777486487
1 1 2 1 1 2 2 1 0 0,2489095.0,11319.984770080126
1 3 2 2 0 2 0 1 1 0,1650313.125,7349.428703355539
2 1 3 3 0 0 3 1 2 0,1219746.5625,40880.819447274014
2 3 3 3 1 2 3 0 2 0,553570.9375,62915.853920590685
3 2 0 2 3 2 1 0 1 0,874006.875,66322.89706577903
0 1 3 1 3 1 1 1 1 0,6669112.5,8661.227331531303
0 3 3 1 3 1 3 0 1 0,3297065.625,20964.841777486487
1 1 2 1 1 2 2 1 1 0,4218091.875,11319.984770080126
1 3 2 2 0 2 0 1 2 0,2428140.625,7349.428703355539
2 1 3 3 0 1 0 0 0 0,657255.0,13232.819447274016
2 3 3 3 1 2 3 1 0 0,309810.0,62915.853920590685
3 2 0 2 3 2 1 0 2 0,1349100.9375,66322.89706577903
0 1 3 1 3 1 2 0 0 0,3923455.0,11349.227331531303
0 3 3 1 3 1 3 1 0 0,1827865.0,20964.841777486487
1 1 2 1 1 2 2 1 2 0,6696330.3125,11319.984770080126
1 3 2 2 0 2 1 0 0 0,903075.0,9909.42870335554
2 1 3 3 0 1 0 0 1 0,873978.75,13232.819447274016
2 3 3 3 1 2 3 1 1 0,402766.875,62915.853920590685
3 2 0 2 3 2 1 1 0 0,670305.0,66322.89706577903
0 1 3 1 3 1 2 0 1 0,6555138.75,11349.227331531303
0 3 3 1 3 1 3 1 1 0,3296930.625,20964.841777486487
1 1 2 1 1 2 3 1 0 0,2463350.0,17463.984770080126
1 3 2 2 0 2 1 0 1 0,1299504.375,9909.42870335554
2 1 3 3 0 1 0 0 2 0,1435663.75,13232.819447274016
2 3 3 3 1 2 3 1 2 0,553570.9375,62915.853920590685
3 2 0 2 3 2 1 1 1 0,874006.875,66322.89706577903
0 1 3 1 3 1 2 1 0 0,3922735.0,11349.227331531303
0 3 3 1 3 2 0 0 0 0,2154185.0,11748.841777486487
1 1 2 1 1 2 3 1 1 0,4182851.25,17463.984770080126
1 3 2 2 0 2 1 0 2 0,2038599.0625,9909.42870335554
2 1 3 3 0 1 0 1 0 0,656485.0,13232.819447274016
2 3 3 3 2 0 0 0 0 0,412835.0,71164.33654002189
3 2 0 2 3 2 1 1 2 0,1349100.9375,66322.89706577903
0 1 3 1 3 1 2 1 1 0,6554868.75,11349.227331531303
0 3 3 1 3 2 0 0 1 0,3689842.5,11748.841777486487
1 1 2 1 1 2 3 1 2 0,6656442.1875,17463.984770080126
1 3 2 2 0 2 1 1 0 0,902655.0,9909.42870335554
2 1 3 3 0 1 0 1 1 0,873585.0,13232.819447274016
2 3 3 3 2 0 0 0 1 0,537575.625,71164.33654002189
3 2 0 2 3 2 2 0 0 0,525630.0,69906.89706577903
0 1 3 1 3 1 3 0 0 0,3900625.0,15957.227331531303
0 3 3 1 3 2 0 1 0 0,2154005.0,11748.841777486487
1 1 2 1 2 0 0 0 0 0,2096785.0,7349.428703355539
1 3 2 2 0 2 1 1 1 0,1299301.875,9909.42870335554
2 1 3 3 0 1 0 1 2 0,1435497.5,13232.819447274016
2 3 3 3 2 0 0 0 2 0,744045.9375,71164.33654002189
3 2 0 2 3 2 2 0 1 0,725866.875,69906.89706577903
0 1 3 1 3 1 3 0 1 0,6526665.0,15957.227331531303
0 3 3 1 3 2 0 1 1 0,3689775.0,11748.841777486487
1 1 2 1 2 0 0 0 1 0,3775843.125,7349.428703355539
1 3 2 2 0 2 1 1 2 0,2038527.8125,9909.42870335554
2 1 3 3 0 1 1 0 0 0,571045.0,18992.819447274014
2 3 3 3 2 0 0 1 0 0,412835.0,71164.33654002189
3 2 0 2 3 2 2 0 2 0,1160246.875,69906.89706577903
0 1 3 1 3 1 3 1 0 0,3897745.0,15957.227331531303
0 3 3 1 3 2 1 0 0 0,1969915.0,13668.841777486487
1 1 2 1 2 0 0 0 2 0,6244718.125,7349.428703355539
1 3 2 2 0 2 2 0 0 0,810855.0,13493.42870335554
2 1 3 3 0 1 1 0 1 0,773229.375,18992.819447274014
2 3 3 3 2 0 0 1 1 0,537575.625,71164.33654002189
3 2 0 2 3 2 2 1 0 0,525630.0,69906.89706577903
0 1 3 1 3 1 3 1 1 0,6525585.0,15957.227331531303
0 3 3 1 3 2 1 0 1 0,3468802.5,13668.841777486487
1 1 2 1 2 0 0 1 0 0,2096365.0,7349.428703355539
1 3 2 2 0 2 2 0 1 0,1189743.75,13493.42870335554
2 1 3 3 0 1 1 0 2 0,1304931.875,18992.819447274014
2 3 3 3 2 0 0 1 2 0,744045.9375,71164.33654002189
3 2 0 2 3 2 2 1 1 0,725866.875,69906.89706577903
0 1 3 1 3 2 0 0 0 0,4276460.0,6741.227331531303
0 3 3 1 3 2 1 1 0 0,1969735.0,13668.841777486487
1 1 2 1 2 0 0 1 1 0,3775640.625,7349.428703355539
1 3 2 2 0 2 2 0 2 0,1911946.25,13493.42870335554
2 1 3 3 0 1 1 1 0 0,570275.0,18992.819447274014
2 3 3 3 2 0 1 0 0 0,340780.0,76924.33654002189
3 2 0 2 3 2 2 1 2 0,1160246.875,69906.89706577903
0 1 3 1 3 2 0 0 1 0,6974510.625,6741.227331531303
0 3 3 1 3 2 1 1 1 0,3468735.0,13668.841777486487
1 1 2 1 2 0 0 1 2 0,6244646.875,7349.428703355539
1 3 2 2 0 2 2 1 0 0,809595.0,13493.42870335554
2 1 3 3 0 1 1 1 1 0,772835.625,18992.819447274014
2 3 3 3 2 0 1 0 1 0,438412.5,76924.33654002189
3 2 0 2 3 2 3 0 0 0,493675.0,76050.89706577903
0 1 3 1 3 2 0 1 0 0,4276280.0,6741.227331531303
0 3 3 1 3 2 2 0 0 0,1868280.0,16356.841777486487
1 1 2 1 2 0 1 0 0 0,1957655.0,9909.42870335554
1 3 2 2 0 2 2 1 1 0,1189136.25,13493.42870335554
2 1 3 3 0 1 1 1 2 0,1304765.625,18992.819447274014
2 3 3 3 2 0 1 0 2 0,594118.125,76924.33654002189
3 2 0 2 3 2 3 0 1 0,688258.125,76050.89706577903
0 1 3 1 3 2 0 1 1 0,6974443.125,6741.227331531303
0 3 3 1 3 2 2 0 1 0,3346655.625,16356.841777486487
1 1 2 1 2 0 1 0 1 0,3609095.625,9909.42870335554
1 3 2 2 0 2 2 1 2 0,1911732.5,13493.42870335554
2 1 3 3 0 1 2 1 0 0,526110.0,27056.819447274014
2 3 3 3 2 0 1 1 0 0,340780.0,76924.33654002189
3 2 0 2 3 2 3 0 2 0,1112319.375,76050.89706577903
0 1 3 1 3 2 1 0 0 0,4063600.0,8661.227331531303
0 3 3 1 3 2 2 1 0 0,1867920.0,16356.841777486487
1 1 2 1 2 0 1 0 2 0,6059860.0,9909.42870335554
1 3 2 2 0 2 3 0 0 0,788165.0,19637.428703355537
2 1 3 3 0 1 2 1 1 0,721080.0,27056.819447274014
2 3 3 3 2 0 1 1 1 0,438412.5,76924.33654002189
3 2 0 2 3 2 3 1 0 0,493675.0,76050.89706577903
0 1 3 1 3 2 1 0 1 0,6722752.5,8661.227331531303
0 3 3 1 3 2 2 1 1 0,3346520.625,16356.841777486487
1 1 2 1 2 0 1 1 0 0,1957235.0,9909.42870335554
1 3 2 2 0 2 3 0 1 0,1161697.5,19637.428703355537
2 1 3 3 0 1 2 1 2 0,1244868.125,27056.819447274014
2 3 3 3 2 0 1 1 2 0,594118.125,76924.33654002189
3 2 0 2 3 2 3 1 1 0,688258.125,76050.89706577903
0 1 3 1 3 2 1 1 0 0,4063420.0,8661.227331531303
0 3 3 1 3 2 3 0 0 0,1842115.0,20964.841777486487
1 1 2 1 2 0 1 1 1 0,3608893.125,9909.42870335554
1 3 2 2 0 2 3 0 2 0,1879016.875,19637.428703355537
2 1 3 3 0 1 3 1 0 0,515465.0,40880.819447274014
2 3 3 3 2 0 2 0 0 0,307195.0,84988.33654002189
3 2 0 2 3 2 3 1 2 0,1112319.375,76050.89706577903
0 1 3 1 3 2 1 1 1 0,6722685.0,8661.227331531303
0 3 3 1 3 2 3 0 1 0,3315285.0,20964.841777486487
1 1 2 1 2 0 1 1 2 0,6059788.75,9909.42870335554
1 3 2 2 0 2 3 1 0 0,785645.0,19637.428703355537
2 1 3 3 0 1 3 1 1 0,708114.375,40880.819447274014
2 3 3 3 2 0 2 0 1 0,398086.875,84988.33654002189
3 2 0 3 0 0 0 0 0 0,730875.0,16210.216988267966
0 1 3 1 3 2 2 0 0 0,3947500.0,11349.227331531303
0 3 3 1 3 2 3 1 0 0,1841755.0,20964.841777486487
1 1 2 1 2 0 2 0 0 0,1882415.0,13493.42870335554
1 3 2 2 0 2 3 1 1 0,1160482.5,19637.428703355537
2 1 3 3 0 1 3 1 2 0,1229715.625,40880.819447274014
2 3 3 3 2 0 2 0 2 0,549367.1875,84988.33654002189
3 2 0 3 0 0 0 0 1 0,1256338.125,16210.216988267966
0 1 3 1 3 2 2 0 1 0,6585001.875,11349.227331531303
0 3 3 1 3 2 3 1 1 0,3315150.0,20964.841777486487
1 1 2 1 2 0 2 0 1 0,3518161.875,13493.42870335554
1 3 2 2 0 2 3 1 2 0,1878589.375,19637.428703355537
2 1 3 3 0 2 0 0 0 0,704545.0,13232.819447274016
2 3 3 3 2 0 2 1 0 0,307195.0,84988.33654002189
3 2 0 3 0 0 0 0 2 0,2408125.3125,16210.216988267966
0 1 3 1 3 2 2 1 0 0,3946780.0,11349.227331531303
0 3 3 2 0 0 0 0 0 0,4286900.0,4458.265051317037
1 1 2 1 2 0 2 0 2 0,5958702.8125,13493.42870335554
1 3 2 2 1 0 0 0 0 0,952365.0,11920.175543870344
2 1 3 3 0 2 0 0 1 0,919715.625,13232.819447274016
2 3 3 3 2 0 2 1 1 0,398086.875,84988.33654002189
3 2 0 3 0 0 0 1 0 0,730875.0,16210.216988267966
0 1 3 1 3 2 2 1 1 0,6584731.875,11349.227331531303
0 3 3 2 0 0 0 0 1 0,5447036.25,4458.265051317037
1 1 2 1 2 0 2 1 0 0,1881155.0,13493.42870335554
1 3 2 2 1 0 0 0 1 0,1354359.375,11920.175543870344
2 1 3 3 0 2 0 0 2 0,1494243.125,13232.819447274016
2 3 3 3 2 0 2 1 2 0,549367.1875,84988.33654002189
3 2 0 3 0 0 0 1 1 0,1256338.125,16210.216988267966
0 1 3 1 3 2 3 0 0 0,3919730.0,15957.227331531303
0 3 3 2 0 0 0 1 0 0,4286540.0,4458.265051317037
1 1 2 1 2 0 2 1 1 0,3517554.375,13493.42870335554
1 3 2 2 1 0 0 0 2 0,2095747.5,11920.175543870344
2 1 3 3 0 2 0 1 0 0,703775.0,13232.819447274016
2 3 3 3 2 0 3 0 0 0,298565.0,98812.33654002189
3 2 0 3 0 0 0 1 2 0,2408125.3125,16210.216988267966
0 1 3 1 3 2 3 0 1 0,6550441.875,15957.227331531303
0 3 3 2 0 0 0 1 1 0,5446901.25,4458.265051317037
1 1 2 1 2 0 2 1 2 0,5958489.0625,13493.42870335554
1 3 2 2 1 0 0 1 0 0,952365.0,11920.175543870344
2 1 3 3 0 2 0 1 1 0,919321.875,13232.819447274016
2 3 3 3 2 0 3 0 1 0,387703.125,98812.33654002189
